hs6_d12,A,B,C,CONS,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_29_30_31_32_33,D_30,D_31,D_32,D_33,D_34,D_35,D_36,D_37,E,F,G,H_551,H_552,I_60,I_61,I_62,I_63,I_64,J,K_70,K_71,K_72,K_73,K_74,K_99,L,M,N,O,P
82059000130T,20.504070705142176,0.0,0.0,7438.815179938052,0.0,0.0,0.3780357482433254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634046210539406,0.0,0.0,0.23643961411777437,0.04634046210539406,0.0,0.0,0.0,0.0,0.0,2.152556604004824e-06,3.486466273224142,0.0,0.0,0.0,0.0,3371.3663573431036,0.0,0.0,0.0,0.0,0.0,0.012508792194578258,0.0,0.0,0.0,4.6638314840632855,0.0,0.0,161.51442702509203,0.0,0.0,0.0,0.0,0.0,0.0
82059000190M,402.9843238183688,0.0,0.006417787287557953,18127.276361330925,11729.897356780113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006417787287557953,0.019520013560547358,0.0,0.0,0.0,0.0,4299.989605298059,0.0,147.72749929609944,0.0,0.0,0.0,147.72749929609944,68951.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.72749929609944,147.72749929609944,0.0,0.0,0.0,0.0,0.0,0.0
82059000400Z,0.0,0.0,0.0,10220.669167384725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14435715947702,0.0,0.0,0.0,86.14435715947702,12792.81311159092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018017347506685434,0.0,0.0,0.0,8845.51882653192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82059000900B,1.0709454986014082,6.929198714001636e-16,28693.483850710134,205622.37794230317,0.005940124933825141,6.892577664034256e-08,3.919919421162847e-06,0.0,84.59786633784651,5.085861227712033e-11,5.164945490356339e-05,0.0,0.0,0.08428409535143477,1272.9810782866039,6420.022140618178,0.11628446588388583,13484.929074305224,21386.741342890036,0.0,5.930609245766543e-12,0.0058896027684027605,260.0935216838985,217.46532146122493,531.5242747300011,0.004700733423380342,28338.77044613882,0.0,85792.08098041893,1006.3478507253336,149995.32496783338,0.0,3.4413702030502894e-15,2.428672272279875e-06,3.803799922900767e-06,1.2223122594141912e-10,1836.894881225594,327430.52921391965,237.74467495036703,645.6688823267818,9.819472832420857,3.735120281151039e-08,3.2769163788712412e-09,35403.15545253586,2.757009066862046e-16,76034.28314162629,2.757009066862046e-16,3.164259353903921e-10,0.015515707347600537,0.0
82060000100Z,5.412627896643424e-07,0.0,2.6065464315367427e-12,144228.42891649136,1.5535662019605753e-10,0.0,0.0,0.0,0.0,3.662153072542404e-11,2.432144160232269e-09,0.0,0.0,1.1996404746761994e-08,2.432144160232269e-09,472.049310470265,0.0,6.71530855564836e-07,1.6794345518428189,0.0,0.0,1.924436534960734e-09,0.0,1.5012964648524885e-10,1139.5112482349364,8.798931787164999e-14,0.0,0.0,0.0,0.0,17588.144708233238,0.0,0.03604810753528033,0.0,0.0,0.0,0.015048212355767308,0.0,105.50349138969825,186.83120707937314,5.270941916907641e-11,0.0,0.0,3.940585986619904,0.0,0.0,0.0,1.0762791031005535e-08,0.0,0.0
82060000200E,0.0002394345419157415,0.0,2260.892742589381,642943.3459225765,586.2891772143129,0.0,3.9450821451016826e-06,0.0,0.0,4.104835195922835e-15,0.0,1.0920277837255563e-08,0.0,0.0,8.466540852402372e-15,38.60092885665282,2.0240363273808897e-10,3.4751973825460575e-15,1969.5292629063315,0.0,2.4125330227189273e-18,0.0,3.4751973825460575e-15,692.2468521224117,375.7319310233981,4.928200890438725e-05,3.376122910324006,0.0,4.964732632141782e-06,5.225620994060365e-10,252801.02553689992,0.0,4.6760788627231516e-07,0.0,0.0,0.0,1.431069985124993e-08,4.785384568802673e-16,4011.188429562354,8.013769608465704,0.0003127607630229969,9.362948522768931e-05,0.0,32.51861921972172,0.0,0.0,8.045308313649271e-17,0.0,0.0,0.0
82060000300K,53.10485029297744,0.0,4.1425233417850776e-13,309822.81170069263,6.133366739202921e-06,0.0,0.0,0.0,0.0,4.890878617043859e-08,0.0,5.078568304621553e-11,9.386923738328522e-05,5.078568304621553e-11,0.19716433698189023,4324.42132595396,0.0,1.2762524456818496,0.0004311002547522488,0.0,0.0,6.6500114035272225e-09,1.0466056426873301e-10,0.00020742085487819936,0.00010587774708785297,1.4729331335603734e-06,26.938358843575134,0.0,0.0,3792.2589430731864,135911.55406628008,0.0,1.843378738994047e-06,0.0,0.0,0.0,5.0993634549386726e-11,0.0,7.564454313715032e-10,12674.814552888332,0.023161639577368807,0.0003730498021541888,0.0,7241.978392605485,0.0,0.0,1.0123365860019725e-05,0.0,4.809565498867659e-13,0.0
82060000400Q,1125.7676337146106,1.7079936930896718e-11,1.4980486205984874e-05,373318.3019969674,935.651053298286,0.0,12.97493562794562,0.0,0.0,1.5403139785050823e-10,4081.3714974950713,8.978247835921771e-07,0.0,2.524042260594526e-19,0.0,0.04174800072742861,1.260066442462583e-08,7529.913423768133,0.000612208025870498,0.0,0.0,4.57961260215735e-06,2.884362382135825e-07,5.752039211192729e-08,2173.9713747592828,0.00022668055493432247,59.65318503576284,0.0,4081.3714974950713,2.2527860945256598e-06,139700.6072296859,0.0,9.159558258969921e-05,0.0,0.0,0.0,0.00012253785469216704,0.0,0.6788331980038907,0.0758599250164711,2.84066032864203e-07,143.65432027390352,0.0,14602.457942957768,4.0844690164702405e-12,0.001905255377135315,0.5741526287138328,0.0,107.16030780561823,2.5731967344710775e-05
82060000500W,1.8921332514735094e-07,0.0,9924.950156414146,349960.0641142726,0.21766311539424804,0.0,0.06542142845299903,0.0,0.0,1.2948113569545772e-15,0.0,1.243140662792649e-07,0.0,11305.616847041416,8.156762025083723e-17,0.06749893097500044,0.0005624388977903542,635.7488931904523,68.53449150337723,0.0,0.0,6.804542020474841e-07,4.017352007511661e-11,4.017352007511661e-11,0.008563236246312255,42.40927416085546,1.2948113569545772e-15,0.0,676.7691738098687,1790.6718779763853,96360.57894681653,0.0,0.0,0.0,0.0,0.0,0.0018665784716528602,0.0,96.2734856657293,3.2344528820604697,959.9079261231549,0.0,418.45856981430575,27075.790213606568,0.0,0.0,0.0,0.0,0.0,0.0
82060000600B,0.0,0.0,0.0,71073.1102743184,0.0,0.0,0.0,0.0,0.0,2.6605366137306416e-08,0.0,0.0,0.0,0.0,0.0,4.088610489994992e-09,0.0,218.77259380817313,2.18726916934627e-05,0.0,0.0,0.0,2.8453395245055165e-13,2.8453395245055165e-13,0.00016635174935043144,8.348408029563992e-09,2.6605366137306416e-08,0.0,0.0,8.348408029563992e-09,170786.5760666332,0.0,1.7078589407966475e-06,0.0,0.0,0.0,0.01600439346620895,0.0,2.506281392883682,0.0018832004581985909,0.0008818139338344325,0.0,11183.8144031918,12.761421241385957,0.0,0.0,0.0,0.0,0.0,0.0
82060000700G,0.0,0.0,0.790334445029883,222780.9556504068,7.822124213343962,0.0,0.0,0.0,0.0,1.3691525252817765e-10,3.4239621194301055e-13,0.0,0.0,0.0,5.722317772396915e-08,7.631934138124702e-12,0.0,25.941228500641408,2.4055723025074744e-11,0.0,0.0,0.0,1.359837346336128e-11,7.392071828955564e-12,0.053111444948914274,8.471697392213633e-13,1.3691525252817765e-10,0.0,0.0,7729.190739818496,200222.02018268273,0.0,0.0,3674.160523393457,0.0,0.0,0.006158160481357877,0.0,0.5230122457583121,3.8030913014262743e-13,737.4365836198411,3.4239621194301055e-13,0.0,0.0003510109348714811,0.0,0.0,0.0,0.0,0.0,0.0
82060000800M,0.0,9039.873175842433,61337.63514945712,588751.4693074499,0.009184972460349201,0.0,0.0,0.0,0.0,1.4539651898166245e-08,0.0,0.0,0.0,0.0,1.8874775602522577e-11,36044.77983495861,0.0,0.30287984379980637,27.96555801234933,3.322971772115463e-05,0.0,0.0,5.3957271720119815e-09,5.3957271720119815e-09,0.0,1.802350394020979e-06,1.4539651898166245e-08,0.0,354688.6067654668,9755.03503732676,530365.1825943082,0.0,0.0,263.14088235630464,0.0,0.0,8782.338567549315,0.0,0.41001584406273633,0.0,0.0010095232076441894,0.0,0.0,0.27628877064593027,0.0037132456520682137,0.0,0.0,0.0,3.995134852957545e-10,0.0
82060000900T,3337.9904628151294,0.0,104298.51849241977,89927.28258960029,2.5018643167422968e-06,0.0,401.4478403850571,0.0,0.0,5.6633432912086056e-12,0.0,0.0,0.0,6.044276093852219e-06,0.0,0.2409257436836594,0.0,0.0035728437071692303,4867.317354356685,0.0,0.0,4.6743664993669664e-05,0.0,7.008278928213672e-09,53.18169728185848,855.16990295746,5.6633432912086056e-12,0.0,5860.107934848073,384.3159850916955,121737.05886379238,0.0,0.0,583.8881023083263,0.0,0.0,4.812073160631304,0.0,463.21193205034984,0.0,0.0010890030513456886,0.0,0.018312478740754062,174679.45968566064,0.012450463970147475,0.0,0.0,0.0,0.9006774416785527,0.0
82071300100T,0.0,0.0,166180.8693090302,384584.14130633144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75998691879531e-06,0.11687151617141964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32610653316244903,777524.9974303341,0.0,0.0,0.01111270609664474,0.0,0.0,0.0,0.0,0.0,0.0,6.853314523226955e-07,0.00010758764801972634,0.0,1651235.8765912727,14127.231156243242,0.0,0.0,0.0,0.0,0.0
82071300200Y,23.706908823718884,0.0,6132.607049533789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.118070381174576,0.0,95529.77743337705,95529.77743337705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27280.574467730472,22423.67819733278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0704394439615,0.0,0.0,0.0,0.0,0.0,0.0
82071300300D,3.178138647766888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178138647766888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.59127912367771,195.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16377.703720240694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82071300900L,0.0009997277004576148,0.0,2334307.3396388832,67502.52444644168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82604214574233e-06,0.3530209027898911,0.0,3.7988826818555655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3686741060656645e-05,0.0,0.022556307444946497,361375.4792121021,137401.2953751292,0.0,0.0,3.1187296759327543,0.0,0.0,0.0,0.0,1.0095612436702983e-23,0.000290371795615673,995.0270916153946,0.0,0.0,118174.37144399909,155304.5971333378,0.0,4.03221578947361e-09,0.0,0.0,0.0
82071900100P,0.0,0.0,240231.1596545092,2540530.405876527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011804583692298933,0.0,0.0,0.0,0.0,12.429502695403517,20.21234007477746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707843196467077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009068864292154064,0.0,127956.78052814084,0.0,0.0,0.0,0.0,0.0,0.0
82071900200V,0.0,0.0,0.0,31084.22539589833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13983.951955405624,13983.951955405624,2.480189655931972e-13,0.0,0.0,2.3681032723865443e-05,0.0,0.0,1.9997574585998106e-15,0.0,0.0,0.0,2.3681032723865443e-05,21578.188916690397,4753.578832327623,0.0,0.0,0.0,0.0,0.0,0.2537116787460667,0.0,0.0,13983.951955405624,1.0987845264077954e-05,0.0,0.0,4.1315467192385604e-08,115348.8572187968,0.0,0.0,0.0,0.0,0.0
82071900300A,0.0,0.0,11987.900495985024,9410.433646827049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.078163702788133e-11,0.0,0.0,1.8929563784224854e-11,0.0,0.0,0.0,0.0,0.0,2.6277493670726064e-10,0.0,0.0,0.0,0.0,885257.4553567519,112249.12954210404,0.0,0.0,361.85657543916244,0.0,0.0,0.0,0.0,0.0,0.04143261748019121,0.0019782146934975084,0.0,0.0,0.00010927651248528464,12550.820862783883,0.0,0.0,0.0,0.0,0.0
82071900900H,3.143460890683785e-11,0.0,2832759.413329534,1753001.3871937864,7.915164868327716e-17,0.0,5.872356863238902e-11,0.0,0.0,0.0,0.0,1.0964820342537489e-09,0.0,0.0,1.0896391040651006e-23,3.2493887025401287e-07,315.5812580556972,209352.66893610207,65817.44563116938,0.0,0.0,0.0,0.0,0.0,6.559576924190237e-13,0.0,1.0896391040651006e-23,0.0,242.2804830799828,1168132.4788901324,616330.6487881911,0.0,0.0,0.004542480244720555,0.0,0.0,3.975113533254457e-18,3.975113533254457e-18,91054.45459217991,3885.7632291894406,403666.59018747375,7.232651155366249e-14,0.0,125631.695451861,485462.29748643714,0.0,1.020579974988227e-09,0.0,0.0,0.0
82073000000E,17445.3567631352,0.0,2878.430389016616,6943415.812837157,1774.7585878858924,0.0,665.2762297144616,0.0,495.0363854315724,3.13738168294714e-16,7409.285929968405,32509.931334790403,2.9839597377619448e-05,518869.6769975634,2425.885173947756,6.32611730452306e-17,66541.75030289762,1476037.1785155777,411697.4660998299,1.15239116324765e-15,0.08238421102462329,7363.134901964734,0.0,0.0,28185644.209457546,1544.0570078815563,12681.867181025156,0.0012888590495248602,2328.3626768712347,2343.40397033808,2329904.416005035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013210507858344516,1.8802174667613856e-05,174.36876087050092,0.08238421102462329,0.3050780263830382,4823.271986399545,1.5519585481160099e-07,0.0,0.0,6.195214115300695e-20,8.933867761923888e-18,0.0
82074010110M,0.00014859801232015965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.962245625888,225.59760577610066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010130U,0.0,0.0,0.0,23093.32648076451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.5849301160324,0.0338773002170062,0.0,0.0,0.0,0.0,0.0,2915.099097247202,0.0,0.000684650242484399,0.0,0.0,581.0170301776537,4454.446854143197,0.0,0.0,0.0,0.0,0.0,0.891045600948102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010140X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008653810989056349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.01112681949928,717.5020630599969,0.0,0.0,0.0,0.0,0.0,6269.688154892382,0.0,0.0,0.0,0.0,0.0,0.0,1.4171326386925417e-06,0.0,0.0,0.0,0.0,0.0,0.0
82074010150A,0.0,0.0,8073.149280671962,22868.55837315228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.559243916922734e-11,14980.575444146596,0.0007022067798072524,0.0,0.0,0.0,0.0,0.0,0.0005445559717756054,0.0,1.0009134138465338e-05,0.0,0.0,4060.351372129669,2042.1649924556125,0.0,0.0,8073.149280671962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010160D,0.0,0.0,0.0,160.09936208689476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23410.387993529683,4188.543587307014,1.3546551244359548e-11,0.0,0.0,0.0,0.0,0.0,2352.4332304933523,0.0,0.0,0.0,0.0,658.3224932497081,1795.6233333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010180K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.3143182522263,0.0,0.0,1531.3073484144402,476.9683333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010190N,1.6005330475144548e-09,0.0,0.0,25507.436856959674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07677258810774731,0.0,0.0,0.0,0.0,0.0,2954.2878716888886,12755.96051273758,0.0,0.0,0.0,0.16427153259509072,499.46000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.813714491558867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010210T,0.0,0.0,0.0,928.0795865861814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.7427497489703,0.0,0.0,0.0,0.0,0.0,0.0,59.73091870173961,0.0,0.0,0.0,0.0,0.0,353.7267449631088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010240C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.37000000000006,0.0,0.0,0.0,0.0,0.0,0.0
82074010290U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.3457532148037,0.0,0.0,0.0,0.0,0.0,0.0,585.3457532148037,0.0,0.0,0.0,585.3457532148037,23.78560426339638,0.0,0.0,0.0,0.0,0.0,0.11713609219214152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82074010900C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.863808537387516,0.0,0.0,0.0,0.0,0.0,0.0,5.863808537387516,0.0,0.0,0.0,5803.573039654384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.209343270841,0.0,0.0,0.0,0.0,0.0,0.0
82074020000N,0.0,0.0,204.0471420770508,4529.833276050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1772865667803664e-10,0.007439963787484723,179859.339383028,2085.3996404289924,0.0,0.0,0.0,0.0,0.0,10835.575876980549,3.458600997102072e-08,0.1498528837774067,0.0,4863.795554064294,4.9228393441744025e-05,4988.805190402863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.80816044795228,440.9157382677231,204.0471420770508,0.0,0.0,4863.795554064294,0.0,0.0,0.0,0.0,0.0,0.0
82075011111L,0.0,0.0,0.0,950.8287192504166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5138604813614873,0.0,0.0,0.0,0.0,0.0,5351.29232441228,0.0,0.0,0.0,0.0,0.0,258.50491140134943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014780709054532004,0.0,0.0,0.0,3.664750172720887e-05,0.0,0.0,0.0,0.0,0.0,0.0
82075011112N,0.0,0.0,0.0,743.2190572427501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.134556548511727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.556386208738154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011113Q,0.0,0.0,0.0,908.0336002807393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43974781342956487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38665190583116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011114T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.473169765107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.25683023489302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011115V,0.0,0.0,0.0,20494.8384230511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.801146863223424,2.9891212003746103e-08,154.06141585771178,6.280421450416697,0.0,0.0,0.0,0.0,0.0,1.6705908011378069e-10,0.0,0.0,0.0,0.0,0.0,1280.3985927357164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1234277677076741e-08,0.0,0.0,0.0,5.358741555045056e-10,0.0,0.0,0.0,0.0,0.0,0.0
82075011116X,0.0,0.0,0.0,1698.832594702231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7556020272672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.81180327050146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011117Z,0.0,0.0,0.0,4424.593078129585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5179429232625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.8589789471532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011118B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.05682279767,407.1631772023318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011121P,0.0,0.0,0.0,7261.967493273472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32426505624129,0.0,3.177752902241446e-05,1.5073297202845999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.1181980978304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0287596374567495e-05,0.0,0.0,0.0,0.0,0.0,0.0
82075011122R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.5420186626015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.9779813373982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011123U,0.0,0.0,0.0,1946.5935207950815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46002136923763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.24645783568064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011124W,0.0,0.0,0.0,2000.084397068382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0765511811417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.5490517504768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011125Y,0.0,0.0,0.0,2160.024592936774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80664011627122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6587669469551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011126A,0.0,0.0,0.0,1302.936277563264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670280470900659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.08344196583533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011131T,0.0,0.0,0.0,699.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011132V,0.0,0.0,0.0,884.7699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011133X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075011199E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95333333333333,0.0,0.0,0.0,0.0,0.0,0.0,42.95333333333333,0.0,0.0,0.0,42.95333333333333,2072.2799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
