HS,HS4,HS4Desc,HS6,HS6Desc,BEC5Code1,BEC5Code2,BEC5Category,BEC5EndUse,BEC5Processing,BEC5Specification,BEC5Durability,i3,i31Desc,standesci3,i4,i4Desc,standesci4,GTAP,GTAPcode,GTAPdesc,CPC1,CPCdesc,BEC4Code,BEC4ENDUSE,BEC4INT,BEC4CONS,BEC4CAP,AddedByUNSD,NoteByUNSD
H5,8454,"Converters, ladles, ingot moulds and casting machines; of a kind used metallurgy or in metal foundries",845420,Ingot moulds and ladles; of a kind used in metallurgy or in metal foundries,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44310,Converters  ladles  ingot moulds and casting machines  of a kind used in metallurgy or in metal foundries; metal-rolling mills,41,CAP,0,0,1,1,1To1 WITH H4
H5,8454,"Converters, ladles, ingot moulds and casting machines; of a kind used metallurgy or in metal foundries",845430,Casting machines; of a kind used in metallurgy or in metal foundries,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44310,Converters  ladles  ingot moulds and casting machines  of a kind used in metallurgy or in metal foundries; metal-rolling mills,41,CAP,0,0,1,1,1To1 WITH H4
H5,8454,"Converters, ladles, ingot moulds and casting machines; of a kind used metallurgy or in metal foundries",845490,"Machines; parts of converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44320,Parts for the goods of subclass 44310 (including rolls for rolling mills),42,INT,1,0,0,1,1To1 WITH H4
H5,8455,Metal-rolling mills and rolls therefor,845510,Metal-rolling mills; tube mills,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44310,Converters  ladles  ingot moulds and casting machines  of a kind used in metallurgy or in metal foundries; metal-rolling mills,41,CAP,0,0,1,1,1To1 WITH H4
H5,8455,Metal-rolling mills and rolls therefor,845521,Metal-rolling mills; hot or combination hot and cold rolling mills,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44310,Converters  ladles  ingot moulds and casting machines  of a kind used in metallurgy or in metal foundries; metal-rolling mills,41,CAP,0,0,1,1,1To1 WITH H4
H5,8455,Metal-rolling mills and rolls therefor,845522,Metal-rolling mills; cold,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44310,Converters  ladles  ingot moulds and casting machines  of a kind used in metallurgy or in metal foundries; metal-rolling mills,41,CAP,0,0,1,1,1To1 WITH H4
H5,8455,Metal-rolling mills and rolls therefor,845530,Metal-rolling mills; rolls thereof,211210,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",INT,PROCESSED,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44320,Parts for the goods of subclass 44310 (including rolls for rolling mills),42,INT,1,0,0,1,1To1 WITH H4
H5,8455,Metal-rolling mills and rolls therefor,845590,Metal-rolling mills; parts thereof,211210,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",INT,PROCESSED,GENERIC,,2923,Manufacture of machinery for metallurgy,C29,2823,Manufacture of machinery for metallurgy,D28,41,ome,"Machinery and equipment nec,",44320,Parts for the goods of subclass 44310 (including rolls for rolling mills),42,INT,1,0,0,1,1To1 WITH H4
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845611,Machine-tools; for working any material by removal of material; operated by laser,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,Manual from Description
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845612,Machine-tools; for working any material by removal of material; operated by other light or photon beam processes (not laser),212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,Manual from Description
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845620,"Machine-tools; for working any material by removal of material, operated by ultrasonic processes",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,1To1 WITH H4
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845630,"Machine-tools; for working any material by removal of material, operated by electro-discharge processes",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,1To1 WITH H4
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845640,Machine tools; for working any material by removal of material; operated by plasma arc processes;,212020,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,SPECIFIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,Manual from Description
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845650,Machine tools; for working any material by removal of material; operated by water-jet cutting machines,212020,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,SPECIFIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,Manual from Description
H5,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",845690,Machine tools; for working any material by removal of material; operated by other processes n.e.c. in heading 8456,212020,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,SPECIFIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44211,Machine-tools for working any material by removal of material  by laser or other light or photon beam  ultra-sonic  electro-discharge  electro-chemical  electron beam  ionic beam or plasma arc processes,41,CAP,0,0,1,1,NTo1 WITH H4-845690NTo1 WITH H4-845690NTo1 WITH H4-845690
H5,8457,"Machining centres, unit construction machines (single station) and multi-station transfer machines for working metal",845710,Machining centres; for working metal,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44212,Machining centres  unit construction machines (single station) and multi-station transfer machines  for working metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8457,"Machining centres, unit construction machines (single station) and multi-station transfer machines for working metal",845720,"Machines; unit construction machines (single station), for working metal",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44212,Machining centres  unit construction machines (single station) and multi-station transfer machines  for working metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8457,"Machining centres, unit construction machines (single station) and multi-station transfer machines for working metal",845730,"Metal machines; multi-station transfer machines, for working metal",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44212,Machining centres  unit construction machines (single station) and multi-station transfer machines  for working metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8458,Lathes for removing metal,845811,"Lathes; for removing metal, horizontal, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44213,Lathes for removing metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8458,Lathes for removing metal,845819,"Lathes; for removing metal, horizontal, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44213,Lathes for removing metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8458,Lathes for removing metal,845891,"Lathes; for removing metal, numerically controlled, other than horizontal lathes",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44213,Lathes for removing metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8458,Lathes for removing metal,845899,"Lathes; for removing metal, other than horizontal or numerically controlled lathes",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44213,Lathes for removing metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845910,"Machine-tools; way-type unit head machines, for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845921,"Machine-tools; for drilling by removing metal, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845929,"Machine-tools; for drilling by removing metal, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845931,"Machine-tools; for boring-milling by removing metal, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845939,"Machine-tools; for boring-milling by removing metal, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845941,"Machine-tools; for boring by removing metal, numerically controlled boring machines, n.e.c. in heading 8459",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,Manual from Description
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845949,"Machine-tools; for boring by removing metal, not numerically controlled boring machines, n.e.c. in heading 8459",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,Manual from Description
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845951,"Machine-tools; for milling by removing metal, knee-type, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845959,"Machine-tools; for milling by removing metal, knee-type, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845961,"Machine-tools; for milling by removing metal, (not knee-type), numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845969,"Machine-tools; for milling by removing metal, not knee-type, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44214,Machine-tools for drilling  boring or milling metal,41,CAP,0,0,1,1,1To1 WITH H4
H5,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",845970,Machine-tools; for threading or tapping by removing metal,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44215,Machine-tools for threading or tapping by removing metal  except lathes and way-type unit head machines,41,CAP,0,0,1,1,1To1 WITH H4
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846012,"Machine-tools; flat-surface grinding machines, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,Manual from Description
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846019,"Machine-tools; flat-surface grinding machines, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,NToN/1ToN Retained Code WITH H4-846019
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846022,"Machine-tools; grinding machines (excluding flat-surface), centreless, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,Manual from Description
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846023,"Machine-tools; cylindrical grinding machines (excluding flat-surface and centreless), numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,Manual from Description
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846024,"Machine-tools; grinding machines (excluding flat-surface, cylindrical and centreless), numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,Manual from Description
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846029,"Machine-tools; grinding machines (excluding flat-surface), other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,NToN/1ToN Retained Code WITH H4-846029
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846031,"Machine-tools; sharpening (tool or cutter grinding) machines, numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,1To1 WITH H4
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846039,"Machine-tools; sharpening (tool or cutter grinding) machines, other than numerically controlled",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,1To1 WITH H4
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846040,Machine-tools; for honing or lapping,212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,1To1 WITH H4
H5,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,NTo1 WITH H4-846090
H5,8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",846120,"Machine-tools; shaping or slotting machines, working by removing metal, sintered metal carbides or cermets",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,1To1 WITH H4
H5,8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",846130,"Machine-tools; broaching machines, working by removing metal, sintered metal carbides or cermets",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,1To1 WITH H4
H5,8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",846140,"Machine-tools; gear cutting, gear grinding or gear finishing machines, working by removing metal, sintered metal carbides or cermets",212010,,"2.Mining, quarrying, refinery, fuels, chemicals, electricity, water, waste treatment ",CAP,,GENERIC,,2922,Manufacture of machine tools,C29,2822,Manufacture of metal-forming machinery and machine tools,D28,41,ome,"Machinery and equipment nec,",44216,Machine-tools for deburring  sharpening  grinding  honing  lapping  polishing or otherwise finishing metal  sintered metal carbides or cermets by means of grinding stones  abrasives or polishing products; machine-tools for planing  shaping  slotting  broa,41,CAP,0,0,1,1,1To1 WITH H4
