clae6,clae6_desc,clae3,clae3_desc,clae2,clae2_desc,letra,letra_desc
475220,"Venta al por menor de maderas y artículos de madera  y corcho, excepto muebles",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475230,Venta al por menor de artículos de ferretería y materiales eléctricos,475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475240,Venta al por menor de pinturas y productos conexos,475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475250,Venta al por menor de artículos para plomería e instalación de gas,475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475260,"Venta al por menor de cristales, espejos, mamparas y cerramientos",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475270,"Venta al por menor de papeles para pared, revestimientos para pisos y artículos similares para la decoración",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475290,Venta al por menor de materiales de construcción n.c.p.,475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475300,"Venta al por menor  de electrodomésticos, artefactos para el hogar y equipos de audio y video",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475410,"Venta al por menor de muebles para el hogar, artículos de mimbre y corcho",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475420,Venta al por menor de colchones y somieres,475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475430,Venta al por menor de artículos de iluminación ,475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475440,"Venta al por menor de artículos de bazar y menaje (Incluye venta al por menor de vajilla, cubiertos, etc.)",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
475490,"Venta al por menor de artículos para el hogar n.c.p. (Incluye perchas, marcos, cuadros, etc.)",475,Venta al por menor de equipos de uso doméstico ncp en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476110,Venta al por menor de libros,476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476120,Venta al por menor de diarios y revistas,476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476130,"Venta al por menor de papel, cartón, materiales de embalaje y artículos de librería ",476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476200,Venta al por menor de CD's y DVD's de audio y video grabados (Incluye CD's y DVD's vírgenes),476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476310,"Venta al por menor de equipos  y artículos deportivos (Incluye la venta y reparación  de bicicletas, la venta  de aparatos de gimnasia y de equipos de camping, etc.)  ",476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476320,"Venta al por menor de armas, artículos para la caza y pesca",476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
476400,"Venta al por menor de juguetes, artículos de cotillón y juegos de mesa",476,Venta al por menor de bienes culturales y recreativos en comercios especializados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477110,"Venta al por menor de ropa interior, medias, prendas para dormir y para la playa (Incluye corsetería, lencería, camisetas, medias excepto ortopédicas, pijamas, camisones y saltos de cama, salidas de baño, trajes de baño, etc.)",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477120,Venta al por menor de uniformes escolares y guardapolvos,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477130,Venta al por menor de indumentaria para bebés y niños,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477140,Venta al por menor de indumentaria deportiva,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477150,Venta al por menor de prendas de cuero ,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477190,Venta al por menor de prendas y accesorios de vestir n.c.p. ,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477210,"Venta al por menor de artículos de talabartería y artículos regionales (Incluye venta de artículos regionales de cuero, plata, alpaca y similares)",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477220,"Venta al por menor de calzado, excepto el ortopédico y el deportivo (No incluye almacenes de suelas 464142)",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477230,Venta al por menor de calzado deportivo,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477290,"Venta al por menor de artículos de marroquinería, paraguas y similares n.c.p.",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477310,Venta al por menor de productos farmacéuticos y de herboristería,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477320,"Venta al por menor de productos cosméticos, de tocador y de perfumería",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477330,"Venta al por menor de instrumental médico y odontológico y artículos ortopédicos (Incluye venta de vaporizadores, nebulizadores, masajeadores, termómetros, prótesis, muletas, plantillas, calzado ortopédico y otros artículos similares de uso personal o doméstico)",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477410,Venta al por menor de artículos de óptica y fotografía,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477420,Venta al por menor de artículos de relojería y joyería,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477430,Venta al por menor de bijouterie y fantasía,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477440,"Venta al por menor de flores, plantas, semillas, abonos, fertilizantes y otros productos de vivero ",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477450,Venta al por menor de materiales y productos de limpieza,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477460,"Venta al por menor de fuel oil, gas en garrafas, carbón y leña (No incluye las estaciones de servicios que se clasifican en 473000)",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477470,"Venta al por menor de productos veterinarios, animales domésticos y alimento balanceado para mascotas",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477480,Venta al por menor de obras de arte,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477490,"Venta al por menor de artículos nuevos n.c.p. (Incluye la venta realizada en casas de regalos, de artesanías, pelucas,  de artículos religiosos -santerías-, recarga de matafuegos,  etc.) ",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477810,Venta al por menor de muebles usados,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477820,"Venta al por menor de libros, revistas y similares usados",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477830,Venta al por menor de antigüedades (Incluye venta de antigüedades en remates),477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477840,"Venta al por menor de oro, monedas, sellos y similares (Incluye la  venta de monedas de colección, estampillas, etc.) ",477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
477890,Venta al por menor de artículos usados n.c.p. excepto+E1155 automotores y motocicletas ,477,"Venta al por menor de productos ncp, en comercios especializados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
478010,"Venta al por menor de alimentos, bebidas y tabaco en puestos móviles y mercados",478,Venta al por menor en puestos móviles y mercados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
478090,Venta al por menor de productos n.c.p. en puestos móviles y mercados,478,Venta al por menor en puestos móviles y mercados,47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
479101,Venta al por menor por internet ,479,"Venta al por menor no realizada en comercios, puestos o mercados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
479109,"Venta al por menor por correo, televisión y otros medios de comunicación n.c.p.",479,"Venta al por menor no realizada en comercios, puestos o mercados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
479900,"Venta al por menor no realizada en establecimientos  n.c.p. (Incluye venta mediante máquinas expendedoras, vendedores ambulantes y vendedores a domicilio)",479,"Venta al por menor no realizada en comercios, puestos o mercados",47,Comercio al por menor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
491110,Servicio de transporte ferroviario urbano y suburbano de pasajeros (Incluye el servicio de subterráneo y de premetro),491,Servicio de transporte ferroviario,49,Transporte terrestre y por tuberías,H, SERVICIO DE TRANSPORTE Y ALMACENAMIENTO 
491120,Servicio de transporte ferroviario interurbano de pasajeros,491,Servicio de transporte ferroviario,49,Transporte terrestre y por tuberías,H, SERVICIO DE TRANSPORTE Y ALMACENAMIENTO 
491200,Servicio de transporte ferroviario de cargas,491,Servicio de transporte ferroviario,49,Transporte terrestre y por tuberías,H, SERVICIO DE TRANSPORTE Y ALMACENAMIENTO 
492110,Servicio de transporte automotor urbano y suburbano regular de pasajeros ,492,Servicio de transporte automotor ,49,Transporte terrestre y por tuberías,H, SERVICIO DE TRANSPORTE Y ALMACENAMIENTO 
492120,"Servicios de transporte automotor de pasajeros mediante taxis y remises, alquiler de autos con chofer (Incluye los radiotaxis)",492,Servicio de transporte automotor ,49,Transporte terrestre y por tuberías,H, SERVICIO DE TRANSPORTE Y ALMACENAMIENTO 
492130,Servicio de transporte escolar (Incluye el servicio de transporte para colonias de vacaciones y clubes),492,Servicio de transporte automotor ,49,Transporte terrestre y por tuberías,H, SERVICIO DE TRANSPORTE Y ALMACENAMIENTO 
